embodiment,task,n_rows
mecka,scrubbing_bottles,1
mecka,scrubbing_bowls,2
mecka,scrubbing_buckets,3
mecka,scrubbing_car_mats,1
mecka,scrubbing_car_parts,1
mecka,scrubbing_clothes,2
mecka,scrubbing_containers,1
mecka,scrubbing_cookware,1
mecka,scrubbing_counter,4
mecka,scrubbing_counter_surface,1
mecka,scrubbing_crankshafts,1
mecka,scrubbing_cups,1
mecka,scrubbing_dishes,6
mecka,scrubbing_floor_tiles,1
mecka,scrubbing_floors,7
mecka,scrubbing_jugs,1
mecka,scrubbing_kitchenware,1
mecka,scrubbing_leather,1
mecka,scrubbing_metal_parts,2
mecka,scrubbing_motorcycle,3
mecka,scrubbing_motorcycle_parts,2
mecka,scrubbing_motorcycles,1
mecka,scrubbing_mugs,1
mecka,scrubbing_pans,3
mecka,scrubbing_plates,3
mecka,scrubbing_pots,7
mecka,scrubbing_shoe_soles,1
mecka,scrubbing_shoes,54
mecka,scrubbing_sink,7
mecka,scrubbing_stove_parts,1
mecka,scrubbing_stoves,3
mecka,scrubbing_strainers,1
mecka,scrubbing_surfaces,1
mecka,scrubbing_tables,1
mecka,scrubbing_tiles,4
mecka,scrubbing_toilets,5
mecka,scrubbing_tray,1
mecka,scrubbing_utensils,1
mecka,scrubbing_wall_tiles,1
mecka,scrubbing_walls,3
mecka,scrubbing_windows,1
mecka,scrubbing_wok,1
mecka,sculpting_clay,2
mecka,sealing_bags,36
mecka,sealing_boxes,4
mecka,sealing_coffee_bags,1
mecka,sealing_containers,1
mecka,sealing_food_container,1
mecka,sealing_frames,1
mecka,sealing_gift_bags,4
mecka,sealing_nets,1
mecka,sealing_packages,1
mecka,sealing_packets,6
mecka,sealing_perfume_bottles,1
mecka,sealing_plastic_bags,1
mecka,sealing_pouches,4
mecka,sealing_snack_bags,1
mecka,sealing_snacks,1
mecka,sealing_water_bottles,1
mecka,searching_for_parts,1
mecka,searing_food,1
mecka,seasoning_and_stirring,1
mecka,seasoning_food,2
mecka,seasoning_rice,1
mecka,seasoning_soup,2
mecka,seating_tires,1
mecka,securing_bubble_wrap,1
mecka,securing_bundles,1
mecka,securing_clips,1
mecka,securing_components,4
mecka,securing_containers,1
mecka,securing_cuttings,1
mecka,securing_drum_heads,1
mecka,securing_frame_backings,1
mecka,securing_frames,4
mecka,securing_hinges,1
mecka,securing_keyboards,2
mecka,securing_motherboards,2
mecka,securing_paper,1
mecka,securing_planks,1
mecka,securing_plug_connections,1
mecka,securing_power_cords,1
mecka,securing_ribbons,1
mecka,securing_rod_guides,1
mecka,securing_screws,1
mecka,securing_strings,1
mecka,securing_transfers,1
mecka,securing_wires,1
mecka,selecting_clothes,1
mecka,separating_bags,1
mecka,separating_components,1
mecka,separating_durian_flesh,5
mecka,separating_eggs,6
mecka,separating_food,1
mecka,separating_fruit_slices,2
mecka,separating_fruits,1
mecka,separating_hair_nets,1
mecka,separating_nets,1
mecka,separating_products,1
mecka,separating_rice,1
mecka,separating_screens,1
mecka,separating_slices,1
mecka,separating_wires,5
mecka,separating_wonton_wrappers,1
mecka,separating_wrappers,1
mecka,serging_fabric,2
mecka,servicing_carburetor,1
mecka,servicing_laptops,1
mecka,serving_drinks,1
mecka,serving_food,19
mecka,serving_food_and_tea,1
mecka,serving_meals,1
mecka,serving_noodles,2
mecka,serving_rice,4
mecka,serving_sausages,1
mecka,serving_soup,1
mecka,setting_stones,12
mecka,setting_table,23
mecka,setting_the_table,1
mecka,setting_up_electronics,1
mecka,sewing,29
mecka,sewing_a_zipper,2
mecka,sewing_and_removing_stitches,1
mecka,sewing_bags,3
mecka,sewing_beads,1
mecka,sewing_clothes,57
mecka,sewing_fabric,51
mecka,sewing_fabric_pieces,2
mecka,sewing_fabric_strips,1
mecka,sewing_fabrics,30
mecka,sewing_garments,13
mecka,sewing_leather,11
mecka,sewing_leather_pieces,3
mecka,sewing_ribbons,1
mecka,sewing_sandals,1
mecka,sewing_sequins,1
mecka,sewing_shoes,6
mecka,sewing_zipper_to_fabric,1
mecka,sewing_zippers,1
mecka,shaping_and_arranging_dough,1
mecka,shaping_and_filling_pastries,1
mecka,shaping_bamboo,1
mecka,shaping_candles,1
mecka,shaping_clay,10
mecka,shaping_clay_characters,1
mecka,shaping_clay_details,1
mecka,shaping_clay_figures,1
mecka,shaping_cookies,11
mecka,shaping_crafts,1
mecka,shaping_dental_material,1
mecka,shaping_dental_models,1
mecka,shaping_dental_mold,7
mecka,shaping_dental_molds,1
mecka,shaping_dental_wax,5
mecka,shaping_dentures,5
mecka,shaping_dough,341
mecka,shaping_dough_balls,14
mecka,shaping_dough_into_roses,1
mecka,shaping_dough_rings,24
mecka,shaping_dumplings,3
mecka,shaping_fabric,2
mecka,shaping_fibers,1
mecka,shaping_flower_petals,2
mecka,shaping_flowers,5
mecka,shaping_foam,1
mecka,shaping_foam_floats,1
mecka,shaping_frame_components,1
mecka,shaping_incense_cones,1
mecka,shaping_jewelry,7
mecka,shaping_jewelry_pieces,1
mecka,shaping_leaves,5
mecka,shaping_lures,1
mecka,shaping_material,3
mecka,shaping_metal,6
mecka,shaping_metal_components,4
mecka,shaping_metal_pieces,1
mecka,shaping_paper,1
mecka,shaping_paper_boxes,1
mecka,shaping_pastries,9
mecka,shaping_petals,5
mecka,shaping_pipe_cleaners,12
mecka,shaping_plastic_strips,1
mecka,shaping_pom_poms,1
mecka,shaping_rice,2
mecka,shaping_signs,1
mecka,shaping_soil,1
mecka,shaping_stems,3
mecka,shaping_strips,1
mecka,shaping_wax,4
mecka,shaping_wax_models,2
mecka,shaping_wire_mesh,1
mecka,shaping_wood,9
mecka,shaping_wooden_pieces,1
mecka,shaping_wooden_strips,1
mecka,shaping_yarn_flowers,1
mecka,sharpening_blades,3
mecka,sharpening_cleaver,1
mecka,sharpening_cleavers,10
mecka,sharpening_knife,6
mecka,sharpening_knives,610
mecka,sharpening_machetes,2
mecka,sharpening_peelers,1
mecka,sharpening_pencils,2
mecka,sharpening_scissors,5
mecka,sharpening_tools,8
mecka,shaving_bamboo,11
mecka,shaving_bamboo_sticks,4
mecka,shaving_bamboo_strips,1
mecka,shaving_blocks,1
mecka,shaving_food,1
mecka,shaving_sticks,5
mecka,shaving_wax,2
mecka,shaving_wood,2
mecka,shelling_beans,1
mecka,shelling_corn,1
mecka,shelling_eggs,4
mecka,shelling_nuts,2
mecka,shelling_peanuts,1
mecka,shoe_cleaning,14
mecka,shoe_lacing,1
mecka,shoe_unlacing,1
mecka,shoemaking,2
mecka,shopping_clothes,3
mecka,shopping_for_clothes,6
mecka,shredding_cabbage,1
mecka,shredding_food,1
mecka,shredding_fruit,1
mecka,shredding_plastics,1
mecka,shredding_sachets,1
mecka,shredding_vegetables,1
mecka,shuffling_cards,2
mecka,sieving_soil,1
mecka,sifting_coffee,3
mecka,sifting_flour,1
mecka,sifting_grains,1
mecka,sifting_soil,1
mecka,sketching_designs,1
mecka,skiving_leather,1
mecka,sleeving_banknotes,1
mecka,slicing_aromatics,1
mecka,slicing_bitter_melons,1
mecka,slicing_blocks,1
mecka,slicing_cabbage,1
mecka,slicing_carrots,4
mecka,slicing_cucumbers,1
mecka,slicing_fruits,1
mecka,slicing_garlic,3
mecka,slicing_ginger,2
mecka,slicing_ingredients,1
mecka,slicing_onions,4
mecka,slicing_potatoes,5
mecka,slicing_sausages,2
mecka,slicing_seeds,1
mecka,slicing_shallots,1
mecka,slicing_tempeh,2
mecka,slicing_tofu,1
mecka,slicing_tomatoes,2
mecka,slicing_turmeric,1
mecka,slicing_vegetables,8
mecka,slicing_wood,1
mecka,smoothing_adhesive_film,1
mecka,smoothing_bamboo,2
mecka,smoothing_bedding,1
mecka,smoothing_candles,1
mecka,smoothing_emulsion,1
mecka,smoothing_emulsions,1
mecka,smoothing_fabric,1
mecka,smoothing_films,1
mecka,smoothing_frosting,1
mecka,smoothing_husks,1
mecka,smoothing_metal_surfaces,1
mecka,smoothing_soil,2
mecka,smoothing_stickers,2
mecka,smoothing_wood,1
mecka,snapping_long_beans,1
mecka,soaping_dishes,1
mecka,soldering,21
mecka,soldering_batteries,2
mecka,soldering_circuit_boards,11
mecka,soldering_components,24
mecka,soldering_connections,1
mecka,soldering_connectors,1
mecka,soldering_electronics,50
mecka,soldering_jewelry,7
mecka,soldering_laptops,1
mecka,soldering_led_strips,5
mecka,soldering_leds,2
mecka,soldering_metal_pieces,1
mecka,soldering_motherboards,5
mecka,soldering_rings,1
mecka,soldering_speakers,1
mecka,soldering_wires,14
mecka,sorting,6
mecka,sorting_accessories,6
mecka,sorting_and_aligning_papers,1
mecka,sorting_and_inspecting_items,1
mecka,sorting_and_organizing_fabric_pieces,1
mecka,sorting_and_organizing_hardware,1
mecka,sorting_and_organizing_items,6
mecka,sorting_and_packaging,1
mecka,sorting_and_packaging_beads,5
mecka,sorting_and_packaging_buttons,19
mecka,sorting_and_packaging_electronics,1
mecka,sorting_and_packaging_hardware,1
mecka,sorting_and_packaging_items,11
mecka,sorting_and_packaging_parts,7
mecka,sorting_and_packaging_rubber_bands,3
mecka,sorting_and_packaging_small_items,1
mecka,sorting_and_packing_herbs,1
mecka,sorting_avocados,1
mecka,sorting_bags,1
mecka,sorting_balloons,4
mecka,sorting_bandages,1
mecka,sorting_bands,3
mecka,sorting_beads,203
mecka,sorting_beans,47
mecka,sorting_bolts,1
mecka,sorting_books,1
mecka,sorting_boxes,1
mecka,sorting_buttons,56
mecka,sorting_cable_clips,2
mecka,sorting_cable_ties,13
mecka,sorting_candies,9
mecka,sorting_cards,30
mecka,sorting_chilies,1
mecka,sorting_clips,6
mecka,sorting_clothes,13
mecka,sorting_coffee_beans,249
mecka,sorting_coins,2
mecka,sorting_components,55
mecka,sorting_cosmetics,1
mecka,sorting_cotton_swabs,2
mecka,sorting_craft_supplies,4
mecka,sorting_cups,1
mecka,sorting_cutlery,8
mecka,sorting_cutouts,1
mecka,sorting_documents,4
mecka,sorting_eggs,5
mecka,sorting_electronic_components,12
mecka,sorting_electronics,2
mecka,sorting_envelopes,1
mecka,sorting_fabric,1
mecka,sorting_fabrics,11
mecka,sorting_fasteners,1
mecka,sorting_flowers,3
mecka,sorting_food,3
mecka,sorting_food_items,1
mecka,sorting_food_slices,3
mecka,sorting_fruits,8
mecka,sorting_fuses,2
mecka,sorting_garment_accessories,2
mecka,sorting_garment_parts,1
mecka,sorting_greens,1
mecka,sorting_hairnets,1
mecka,sorting_hardware,120
mecka,sorting_herbs,1
mecka,sorting_incense_cones,8
mecka,sorting_items,37
mecka,sorting_items_into_compartments,1
mecka,sorting_jewelry_components,1
mecka,sorting_kitchen_utensils,1
mecka,sorting_labels,33
mecka,sorting_laundry,5
mecka,sorting_leaves,1
mecka,sorting_leds,3
mecka,sorting_limes,1
mecka,sorting_lollipops,2
mecka,sorting_manuals,1
mecka,sorting_masks,6
mecka,sorting_materials,3
mecka,sorting_metal_components,2
mecka,sorting_metal_eyelets,1
mecka,sorting_metal_parts,4
mecka,sorting_metal_pieces,3
mecka,sorting_metal_rings,7
mecka,sorting_nails,7
mecka,sorting_nuts,1
mecka,sorting_office_supplies,1
mecka,sorting_packets,7
mecka,sorting_paper_clips,4
mecka,sorting_papers,26
mecka,sorting_parts,40
mecka,sorting_peanuts,6
mecka,sorting_pens,1
mecka,sorting_phone_cases,1
mecka,sorting_pipe_fittings,1
mecka,sorting_plastic_components,1
mecka,sorting_plastic_flakes,2
mecka,sorting_produce,10
mecka,sorting_products,1
mecka,sorting_rice,2
mecka,sorting_rings,6
mecka,sorting_rubber_bands,60
mecka,sorting_screws,40
mecka,sorting_seeds,3
mecka,sorting_silverware,1
mecka,sorting_sinkers,1
mecka,sorting_slices,1
mecka,sorting_small_objects,1
mecka,sorting_snacks,1
mecka,sorting_spoons,1
mecka,sorting_star_anise,1
mecka,sorting_stationary_items,1
mecka,sorting_stationery,3
mecka,sorting_stickers,9
mecka,sorting_sticks,3
mecka,sorting_supplies,1
mecka,sorting_swabs,1
mecka,sorting_tackle,8
mecka,sorting_tags,6
mecka,sorting_tea,1
mecka,sorting_tea_ingredients,1
mecka,sorting_tea_leaves,4
mecka,sorting_tea_pieces,1
mecka,sorting_threads,1
mecka,sorting_toys,1
mecka,sorting_trims,4
mecka,sorting_turmeric,1
mecka,sorting_utensils,2
mecka,sorting_vegetables,2
mecka,sorting_wafers,2
mecka,sorting_water_cups,1
mecka,sorting_weights,1
mecka,sorting_wire_harnesses,1
mecka,sorting_wires,3
mecka,sorting_wood_planks,1
mecka,splitting_bamboo,29
mecka,splitting_bamboo_sticks,1
mecka,spraying_motorcycle,1
mecka,spraying_plants,23
mecka,spraying_weeds,1
mecka,spreading_fillings,1
mecka,spreading_sauce,1
mecka,spreading_soil,1
mecka,spreading_tablecloth,1
mecka,squeezing_calamansi,1
mecka,squeezing_sauce,2
mecka,stacking_bags,2
mecka,stacking_cards,1
mecka,stacking_clothes,1
mecka,stacking_coffee_packets,1
mecka,stacking_labels,1
mecka,stacking_masks,2
mecka,stacking_packaging,1
mecka,stacking_plates,3
mecka,stacking_scraps,1
mecka,stacking_spoons,1
mecka,stacking_washers,2
mecka,stained_glass_making,4
mecka,staking_plants,1
mecka,stamping_bags,2
mecka,stamping_cardboard_strips,1
mecka,stamping_eggs,1
mecka,stapling_bags,10
mecka,stapling_calendars,1
mecka,stapling_cardboard,1
mecka,stapling_containers,1
mecka,stapling_labels,3
mecka,stapling_nuts,3
mecka,stapling_receipts,1
mecka,steaming_clothes,7
mecka,stickering_phone_screens,1
mecka,sticking_labels,1
mecka,sticking_papers,1
mecka,sticking_stickers,2
mecka,stir_frying,3
mecka,stir_frying_food,1
mecka,stir_frying_rice,1
mecka,stir_frying_vegetables,3
mecka,stirring_batter,6
mecka,stirring_coffee,2
mecka,stirring_coffee_grounds,1
mecka,stirring_food,6
mecka,stirring_ingredients,2
mecka,stirring_liquid,8
mecka,stirring_liquids,1
mecka,stirring_milk,1
mecka,stirring_mixture,3
mecka,stirring_noodles,6
mecka,stirring_onions,1
mecka,stirring_wax,7
mecka,stitching_clothes,1
mecka,stitching_leather,12
mecka,stitching_leather_pieces,1
mecka,stitching_shoe_insoles,1
mecka,stitching_shoes,5
mecka,stocking_clothes,1
mecka,stocking_shelves,2
mecka,stone_setting,1
mecka,storing_bottles,1
mecka,storing_cups,1
mecka,storing_dishes,5
mecka,storing_eggs,1
mecka,storing_food_items,1
mecka,storing_glassware,1
mecka,storing_kitchenware,1
mecka,storing_leftovers,1
mecka,storing_markers,1
mecka,storing_mugs,2
mecka,storing_office_equipment,1
mecka,storing_supplies,1
mecka,storing_vinyl_rolls,1
mecka,straightening_bicycle_spokes,1
mecka,straining_juice,1
mecka,straining_liquid,1
mecka,straining_mixtures,1
mecka,stretching_canvases,1
mecka,stretching_dough,1
mecka,stringing_beads,93
mecka,stringing_guitars,10
mecka,stringing_packets,1
mecka,stripping_leaves,11
mecka,stripping_leaves_from_fronds,1
mecka,stripping_plant_material,1
mecka,stripping_sticks,1
mecka,stripping_upholstery,1
mecka,stripping_wires,10
mecka,stuffing_bottles,1
mecka,stuffing_boxes,1
mecka,stuffing_dough,1
mecka,stuffing_pillows,2
mecka,stuffing_pouches,1
mecka,stuffing_shoes,1
mecka,stuffing_tofu,3
mecka,stuffing_toys,3
mecka,sweeping,18
mecka,sweeping_floors,11
mecka,sweeping_leaves,7
mecka,tagging_apparel,1
mecka,tagging_bags,1
mecka,tagging_clothes,8
mecka,tagging_earphones,1
mecka,tagging_elastic_bands,1
mecka,tagging_garments,3
mecka,tagging_items,5
mecka,tagging_jewelry,11
mecka,tagging_socks,1
mecka,tailoring_clothes,4
mecka,taking_down_laundry,1
mecka,taking_inventory,1
mecka,taping_backpacks,1
mecka,taping_bowls,1
mecka,taping_boxes,3
mecka,taping_bubble_wrap,6
mecka,taping_cables,1
mecka,taping_candies,1
mecka,taping_cards,2
mecka,taping_chocolates,1
mecka,taping_designs,3
mecka,taping_flowers,1
mecka,taping_foil,1
mecka,taping_frames,1
mecka,taping_glass,1
mecka,taping_horns,1
mecka,taping_mailers,1
mecka,taping_money_to_sticks,1
mecka,taping_objects,1
mecka,taping_packages,3
mecka,taping_packaging,1
mecka,taping_paper,1
mecka,taping_paper_to_mugs,11
mecka,taping_paper_to_sticks,1
mecka,taping_paper_tubes,1
mecka,taping_papers,1
mecka,taping_party_horns,1
mecka,taping_plastic_pieces,1
mecka,taping_sachets,2
mecka,taping_snacks,2
mecka,taping_strips,3
mecka,taping_wires,1
mecka,taping_wood,7
mecka,taping_wood_pieces,1
mecka,taping_wood_planks,1
mecka,taping_wood_seams,1
mecka,taping_wooden_planks,1
mecka,tearing_leaves,1
mecka,tending_crops,1
mecka,tending_plants,3
mecka,testing_batteries,1
mecka,testing_circuit_boards,27
mecka,testing_circuits,4
mecka,testing_components,3
mecka,testing_electronics,24
mecka,testing_kettles,2
mecka,testing_keys,2
mecka,testing_lock_picks,1
mecka,testing_markers,1
mecka,testing_motherboards,1
mecka,testing_motors,1
mecka,testing_pens,1
mecka,testing_perfume,1
mecka,testing_perfumes,1
mecka,testing_scooters,1
mecka,testing_sockets,1
mecka,threading_beads,38
mecka,threading_cables,1
mecka,threading_labels,1
mecka,threading_machines,3
mecka,threading_needles,15
mecka,threading_spokes,1
mecka,threading_tags,4
mecka,threading_tubes,1
mecka,threading_tufting_guns,1
mecka,threading_yarn,1
mecka,tightening_bolts,1
mecka,tightening_carburetor_jets,1
mecka,tightening_components,1
mecka,tightening_screws,6
mecka,tightening_woven_pieces,1
mecka,tilling_soil,4
mecka,tracing_decals,1
mecka,tracing_designs,1
mecka,tracing_edges,1
mecka,tracing_patterns,9
mecka,tracing_templates,1
mecka,transferring_clothes,6
mecka,transferring_eggs,1
mecka,transferring_food,2
mecka,transferring_items,2
mecka,transferring_laundry,1
mecka,transferring_liquid,1
mecka,transferring_liquids,33
mecka,transferring_material,1
mecka,transferring_pasta,1
mecka,transferring_perfumes,2
mecka,transferring_powder,1
mecka,transferring_substance,2
mecka,transplanting_seedlings,9
mecka,treating_backpacks,1
mecka,treating_fibers,1
mecka,trimming,1
mecka,trimming_accessories,1
mecka,trimming_and_arranging_wood_pieces,1
mecka,trimming_appliques,1
mecka,trimming_bags,1
mecka,trimming_boards,2
mecka,trimming_buckles,1
mecka,trimming_bushes,1
mecka,trimming_cards,1
mecka,trimming_chocolates,1
mecka,trimming_clothes,20
mecka,trimming_components,1
mecka,trimming_cords,1
mecka,trimming_crafts,1
mecka,trimming_embroidered_patches,1
mecka,trimming_fabric,20
mecka,trimming_fabric_pieces,4
mecka,trimming_fabrics,2
mecka,trimming_films,1
mecka,trimming_flowers,3
mecka,trimming_foil_cones,1
mecka,trimming_footwear,5
mecka,trimming_garments,1
mecka,trimming_grass,2
mecka,trimming_hats,3
mecka,trimming_labels,31
mecka,trimming_lace,1
mecka,trimming_leather,5
mecka,trimming_leather_strips,1
mecka,trimming_leaves,2
mecka,trimming_material,1
mecka,trimming_papers,1
mecka,trimming_parts,2
mecka,trimming_patches,14
mecka,trimming_planks,1
mecka,trimming_plants,3
mecka,trimming_pom_poms,1
mecka,trimming_pompoms,4
mecka,trimming_prints,1
mecka,trimming_ribbons,1
mecka,trimming_rugs,4
mecka,trimming_sandal_soles,1
mecka,trimming_shoe_parts,1
mecka,trimming_shoe_soles,1
mecka,trimming_shoes,2
mecka,trimming_socks,1
mecka,trimming_stickers,1
mecka,trimming_sticks,1
mecka,trimming_straps,2
mecka,trimming_tags,2
mecka,trimming_threads,41
mecka,trimming_threads_from_garment,1
mecka,trimming_threads_from_garments,16
mecka,trimming_vegetables,9
mecka,trimming_vinyl,2
mecka,trimming_wax,2
mecka,trimming_weeds,1
mecka,trimming_wicks,3
mecka,trimming_wood,7
mecka,trimming_wood_panels,1
mecka,trimming_wood_strips,2
mecka,trimming_wooden_sticks,3
mecka,trimming_wooden_tiles,2
mecka,trimming_yarn,2
mecka,tucking_sheets,1
mecka,tufting_rugs,20
mecka,tuning_guitar_strings,1
mecka,tuning_guitars,4
mecka,turning_fabric,1
mecka,twisting_pipe_cleaners,13
mecka,tying_a_bow,1
mecka,tying_a_bow_on_a_flower_bouquet,1
mecka,tying_bags,3
mecka,tying_bows,2
mecka,tying_gift_bags,6
mecka,tying_hanging_wires,1
mecka,tying_hooks,4
mecka,tying_kite_frames,1
mecka,tying_knots,7
mecka,tying_macrame_knots,1
mecka,tying_packages,1
mecka,tying_pipe_cleaners,1
mecka,tying_plants,1
mecka,tying_plastic_bags,1
mecka,tying_pompoms,1
mecka,tying_ribbon,1
mecka,tying_ribbon_bows,1
mecka,tying_ribbon_knots,1
mecka,tying_ribbons,58
mecka,tying_ribbons_on_flower_bouquets,1
mecka,tying_rubber_bands,1
mecka,tying_sausages,1
mecka,tying_shoelaces,8
mecka,tying_shoes,2
mecka,tying_sticks,2
mecka,tying_string_knots,1
mecka,tying_strings,3
mecka,tying_tags,2
mecka,tying_wicks,5
mecka,tying_wood_planks,1
mecka,tying_yarns,1
mecka,typing_on_computer,1
mecka,unbagging_clothes,1
mecka,unboxing_clothes,1
mecka,unboxing_electronics,2
mecka,unboxing_products,1
mecka,unboxing_screens,1
mecka,unfolding_bags,1
mecka,unlacing_shoes,18
mecka,unloading_clothes,3
mecka,unloading_cupboard,1
mecka,unloading_cups,3
mecka,unloading_cutlery,1
mecka,unloading_dishes,3
mecka,unloading_dishwasher,7
mecka,unloading_laundry,2
mecka,unloading_plates,2
mecka,unloading_utensils,1
mecka,unloading_washing_machine,3
mecka,unmolding_cakes,1
mecka,unpackaging_and_organizing_masks,1
mecka,unpacking_food,1
mecka,unpacking_groceries,1
mecka,unpacking_items,1
mecka,unpacking_masks,1
mecka,unpacking_phone_cases,1
mecka,unpicking_seams,1
mecka,unpicking_stitches,11
mecka,unpicking_waistbands,1
mecka,unraveling_yarn,1
mecka,unscrewing_carburetor_parts,1
mecka,unscrewing_circuit_boards,2
mecka,unscrewing_components,15
mecka,unscrewing_electronics,4
mecka,unscrewing_laptop_components,1
mecka,unscrewing_laptop_covers,1
mecka,unscrewing_laptops,8
mecka,unscrewing_mobile_parts,1
mecka,unscrewing_motherboard,2
mecka,unscrewing_panels,1
mecka,unscrewing_phones,7
mecka,unscrewing_speakers,1
mecka,unstitching_garment,1
mecka,unstitching_garments,1
mecka,untangling_nets,4
mecka,untangling_string,3
mecka,untangling_tags,3
mecka,untangling_threads,1
mecka,untangling_wires,9
mecka,untying,1
mecka,unwinding_wires,5
mecka,unwrapping_candies,2
mecka,using_craft_punch,1
mecka,using_syringe_to_mix_perfume,9
mecka,vacuuming,32
mecka,vegetable_preparation,5
mecka,washing_and_organizing_cups,1
mecka,washing_bags,1
mecka,washing_baking_trays,1
mecka,washing_bicycles,1
mecka,washing_blender_jars,1
mecka,washing_bottle_parts,2
mecka,washing_bottles,8
mecka,washing_bowls,2
mecka,washing_buckets,1
mecka,washing_carburetors,1
mecka,washing_clothes,41
mecka,washing_containers,24
mecka,washing_cookware,2
mecka,washing_cups,4
mecka,washing_cutlery,23
mecka,washing_cutting_board,3
mecka,washing_decorative_items,3
mecka,washing_dishes,47
mecka,washing_egg_trays,1
mecka,washing_equipment,1
mecka,washing_food,2
mecka,washing_food_containers,1
mecka,washing_fridge_components,1
mecka,washing_fridge_shelves,1
mecka,washing_fruits,1
mecka,washing_glasses,7
mecka,washing_glassware,1
mecka,washing_greens,1
mecka,washing_grill_rack,1
mecka,washing_hands,1
mecka,washing_items,1
mecka,washing_jars,1
mecka,washing_kitchenware,1
mecka,washing_knives,1
mecka,washing_lids,1
mecka,washing_molds,1
mecka,washing_mop_heads,1
mecka,washing_motorcycle,3
mecka,washing_motorcycles,1
mecka,washing_mugs,3
mecka,washing_onions,1
mecka,washing_organizers,1
mecka,washing_pans,3
mecka,washing_parts,3
mecka,washing_plates,8
mecka,washing_potatoes,7
mecka,washing_pots,5
mecka,washing_pots_and_pans,1
mecka,washing_refrigerator_shelves,1
mecka,washing_rice,7
mecka,washing_sandals,1
mecka,washing_seats,1
mecka,washing_seaweed,1
mecka,washing_shelves,2
mecka,washing_shoelaces,1
mecka,washing_shoes,11
mecka,washing_silverware,1
mecka,washing_snails,3
mecka,washing_sneakers,1
mecka,washing_stove_burners,1
mecka,washing_stove_parts,1
mecka,washing_syringes,1
mecka,washing_tiles,2
mecka,washing_tools,1
mecka,washing_trays,4
mecka,washing_trucks,1
mecka,washing_utensils,14
mecka,washing_vegetables,20
mecka,washing_water_bottles,1
mecka,washing_water_jugs,1
mecka,watering_plants,71
mecka,waxing_dental_models,4
mecka,waxing_dental_molds,1
mecka,waxing_dentures,13
mecka,waxing_models,1
mecka,waxing_strings,1
mecka,weaving,25
mecka,weaving_a_hat,1
mecka,weaving_a_lampshade,1
mecka,weaving_bags,3
mecka,weaving_bamboo,6
mecka,weaving_bamboo_strips,2
mecka,weaving_base_strips,1
mecka,weaving_bases,4
mecka,weaving_basket,6
mecka,weaving_baskets,47
mecka,weaving_decorations,1
mecka,weaving_fans,8
mecka,weaving_fibers,5
mecka,weaving_hat,8
mecka,weaving_hats,35
mecka,weaving_lampshades,1
mecka,weaving_leaves,3
mecka,weaving_material,1
mecka,weaving_mats,25
mecka,weaving_nets,2
mecka,weaving_palm_leaves,1
mecka,weaving_pipe_cleaners,1
mecka,weaving_plastic_strips,52
mecka,weaving_ribbons,7
mecka,weaving_ropes,2
mecka,weaving_sticks,1
mecka,weaving_straw,5
mecka,weaving_straws,1
mecka,weaving_string,2
mecka,weaving_strips,27
mecka,weaving_structures,1
mecka,weaving_wooden_strips,1
mecka,weeding,179
mecka,weeding_and_loosening_soil,1
mecka,weeding_and_tying_plants,1
mecka,weeding_crops,12
mecka,weeding_decals,1
mecka,weeding_farm,1
mecka,weeding_farm_plots,1
mecka,weeding_field,1
mecka,weeding_fields,5
mecka,weeding_garden,2
mecka,weeding_garden_beds,3
mecka,weeding_gardens,17
mecka,weeding_grass,7
mecka,weeding_onions,2
mecka,weeding_plants,41
mecka,weeding_soil,10
mecka,weeding_stickers,2
mecka,weeding_vegetables,1
mecka,weeding_vinyl,18
mecka,weighing,1
mecka,weighing_and_bagging_coffee,1
mecka,weighing_and_bagging_nails,7
mecka,weighing_and_packaging_coffee,5
mecka,weighing_and_packaging_coffee_beans,9
mecka,weighing_and_packaging_coffee_grounds,6
mecka,weighing_and_packaging_food,6
mecka,weighing_and_packaging_grains,1
mecka,weighing_and_packaging_macaroni_snacks,1
mecka,weighing_and_packaging_nails,2
mecka,weighing_and_packaging_pellets,1
mecka,weighing_and_packaging_pet_food,4
mecka,weighing_and_packaging_powder,3
mecka,weighing_and_packaging_product,1
mecka,weighing_and_packaging_rice,1
mecka,weighing_and_packaging_snacks,6
mecka,weighing_and_packaging_tea_leaves,2
mecka,weighing_and_portioning_coffee_beans,1
mecka,weighing_and_shaping_dough_balls,1
mecka,weighing_bags,1
mecka,weighing_beans,6
mecka,weighing_coffee,11
mecka,weighing_coffee_beans,12
mecka,weighing_coffee_filters,1
mecka,weighing_coffee_grounds,8
mecka,weighing_dough,10
mecka,weighing_food,11
mecka,weighing_ingredients,14
mecka,weighing_kibble,3
mecka,weighing_materials,5
mecka,weighing_nails,8
mecka,weighing_pet_food,11
mecka,weighing_pet_supplies,1
mecka,weighing_powder,12
mecka,weighing_powders,1
mecka,weighing_produce,4
mecka,weighing_rice,1
mecka,weighing_snacks,1
mecka,weighing_soil,1
mecka,weighing_vegetables,1
mecka,welding_frames,1
mecka,whisking_mixture,1
mecka,wick_preparation,15
mecka,winding_bobbins,1
mecka,winding_coils,1
mecka,winding_guitar_strings,2
mecka,winding_strings,1
mecka,winding_thread,19
mecka,winding_wire,18
mecka,winding_wire_components,1
mecka,winding_wires,4
